,DUP_1,DUP_2,DUP_3,DUP_4,DUP_7,DUP_8,DUP_9,DUP_10,DUP_11,DUP_12,DUP_13,DUP_14,DUP_15,DUP_16,DUP_17,DUP_18,DUP_19,DUP_20,DUP_21,DUP_22,DUP_24,DUP_25,DUP_26,DUP_27,DUP_29,DUP_31,DUP_32,DUP_33,DUP_34,DUP_36,DUP_37,DUP_39,DUP_40,DUP_41,DUP_44,DUP_45,DUP_46,DUP_47,DUP_48,DUP_49,DUP_54,DUP_55,DUP_57,DUP_58,DUP_60,DUP_62,DUP_64,DUP_65,DUP_66,DUP_68,DUP_69,DUP_70,DUP_72,DUP_77,DUP_79,DUP_81,DUP_82,DUP_83,DUP_84,DUP_89,DUP_90,DUP_97,DUP_100,DUP_101,DUP_103,DUP_109,DUP_112,DUP_116,DUP_121,DUP_126,DUP_128,DUP_131,DUP_132,DUP_134,DUP_135,DUP_138,DUP_140,DUP_141,DUP_148,DUP_149,DUP_158,DUP_165,DUP_166,DUP_168,DUP_171,DUP_175,DUP_177,DUP_178,DUP_182,DUP_189,DUP_198,DUP_201,DUP_204,DUP_208,DUP_229,DUP_232,DUP_239,DUP_241,DUP_253,DUP_255,DUP_269,DUP_277,DUP_282,DUP_285,DUP_286,DUP_290,DUP_297,DUP_316,DUP_319,DUP_322,DUP_326,DUP_329,DUP_337,DUP_339,DUP_340,DUP_342,DUP_351,DUP_358,DUP_361,DUP_362,DUP_369,DUP_373,DUP_380,DUP_393,DUP_395,DUP_401,DUP_404,DUP_409,DUP_415,DUP_436,DUP_445,DUP_454,DUP_456,DUP_498,DUP_499,DUP_504,DUP_522,DUP_532,DUP_535,DUP_550,DUP_557,DUP_568,DUP_633,DUP_641,DUP_651,DUP_658,DUP_677,DUP_684,DUP_687,DUP_695,DUP_725,DUP_744,DUP_746,DUP_749,DUP_757,DUP_763,DUP_782,DUP_800,DUP_806,DUP_811,DUP_836,DUP_849,DUP_861,DUP_868,DUP_919,DUP_924,DUP_932,DUP_960,DUP_987,DUP_1004,DUP_1019,DUP_1022,DUP_1029,DUP_1036,DUP_1075,DUP_1082,DUP_1154,DUP_1155,DUP_1171,DUP_1181,DUP_1183,DUP_1184,DUP_1185,DUP_1193,DUP_1223,DUP_1228,DUP_1232,DUP_1240,DUP_1248,DUP_1278,DUP_1297,DUP_1314,DUP_1339,DUP_1342,DUP_1374,DUP_1384,DUP_1392,DUP_1429,DUP_1443,DUP_1453,DUP_1532,DUP_1540,DUP_1541,DUP_1547,DUP_1554,DUP_1562,DUP_1585,DUP_1622,DUP_1623,DUP_1669,DUP_1682,DUP_1684,DUP_1709,DUP_1726,DUP_1728,DUP_1746,DUP_1813,DUP_1833,DUP_1843,DUP_1853,DUP_1871,DUP_1890,DUP_1900,DUP_1901,DUP_1902,DUP_1917,DUP_1950,DUP_1969,DUP_1988,DUP_2016,DUP_2019,DUP_2038,DUP_2048,DUP_2052,DUP_2071,DUP_2077,DUP_2090,DUP_2094,DUP_2138,DUP_2159,DUP_2183,DUP_2198,DUP_2204,DUP_2207,DUP_2208,DUP_2211,DUP_2255,DUP_2275,DUP_2280,DUP_2292,DUP_2332,DUP_2346,DUP_2397,DUP_2409,DUP_2567,DUP_2607,DUP_2608,DUP_2610,DUP_2631,DUP_2660,DUP_2675,DUP_2684,DUP_2695,DUP_2717,DUP_2790,DUP_2933,DUP_3170,DUP_3202,DUP_3261,DUP_3306,DUP_3530,DUP_3705,DUP_3709,DUP_3882,DUP_4031,DUP_4033,DUP_4061,DUP_4090,DUP_4196,DUP_4237,DUP_4550,DUP_4629,DUP_4724,DUP_5806,DUP_6212,DUP_7202,DUP_9912,DUP_27105,DUP_32692,DUP_120787
lib_A_tag_ATGCAG,197203,0,0,0,0,0,27867,83378,13990,0,0,0,0,0,0,0,0,0,0,0,3806,716,0,0,0,0,682,2648,0,0,0,0,0,7541,22214,0,0,0,0,0,0,0,3346,0,0,0,0,0,0,0,778,0,17245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752,0,0,0,0,0,1401,0,0,0,0,4073,940,0,0,0,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_ATGTGC,122044,0,36012,0,23842,0,28069,32357,19124,0,0,0,0,0,136174,0,0,0,29612,0,2028,19062,0,0,0,0,1789,10518,0,0,0,992,0,2558,4114,0,0,0,0,0,0,0,4771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,3738,0,0,0,0,0,1525,0,0,0,725,681,689,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_CACGAT,181783,0,618,0,0,0,35652,39504,11255,0,850,8549,0,0,66254,0,0,0,8643,0,0,8042,0,0,0,0,51902,3437,0,0,0,0,0,1402,10560,0,0,0,0,0,0,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4029,0,0,0,0,0,0,959,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_CGACGC,37158,40569,27464,11230,0,0,8217,16080,0,0,0,80011,0,0,0,0,0,0,0,0,0,0,0,0,0,18477,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,0,0,0,0,0,0,0,0,7264,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_CTGCGT,249214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_GATGAC,0,0,414550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_GCAGTG,165121,0,0,0,0,0,32123,49372,20664,0,0,8481,0,0,85592,0,0,0,0,0,1116,35576,0,0,0,0,72996,2995,0,0,0,0,0,1191,9517,0,0,0,956,0,0,0,1034,0,0,0,0,0,0,0,0,0,5849,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,0,0,5148,0,0,0,1393,829,0,0,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_GCGAGT,133465,98107,50275,0,10900,0,64926,0,0,0,0,0,0,0,0,0,0,0,16656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938,0,0,8293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_GCGCTC,53054,12239,0,178848,0,0,0,0,0,0,0,0,1838,0,0,0,7240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_GCGTAG,108,14,5,75,2,0,3,10,13,0,1,3,1,0,0,0,0,0,0,0,0,0,0,69,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lib_A_tag_GCTACA,148724,62626,12980,0,0,0,2592,10734,75146,0,0,22030,1751,0,0,0,0,0,0,2823,0,5363,0,0,0,2626,0,1007,0,0,0,0,0,3152,0,0,0,0,0,3669,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_GTCTCT,107927,0,0,0,0,0,11942,61857,49892,0,0,2859,0,0,0,0,0,0,3753,2875,88424,0,0,0,0,0,24115,1158,0,0,0,0,0,13062,1554,0,0,18388,38736,0,0,0,2264,20517,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,1510,3832,3643,0,1677,0,0,0,0,0,0,2643,0,0,0,2569,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_TCGCAT,87705,73292,0,0,0,0,14868,3586,5455,0,0,0,68762,0,0,0,0,0,40387,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,0,0,0,0,0,0,0,26974,0,0,0,0,0,0,0,0,0,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_A_tag_TCGTCA,27175,154209,0,0,0,0,13629,0,0,0,0,0,0,0,0,0,0,0,24014,59041,0,0,0,0,0,3191,0,0,0,0,0,0,16155,0,0,750,0,0,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,42698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,0,0,0,0,0,0,0,3551,0,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,0,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0
lib_A_tag_TGTATG,335295,8385,30986,0,0,0,1800,9460,66586,0,0,0,0,0,0,0,0,0,0,0,6770,0,0,0,0,0,0,0,0,0,0,0,0,23486,0,0,3732,0,0,3996,0,0,4091,0,0,0,0,0,0,827,1190,0,0,0,0,0,0,17481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_B_tag_ACACAC,127825,0,0,0,0,0,0,23898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193754,0,14884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_B_tag_ACAGCA,160318,42539,24082,0,0,0,15150,3241,0,0,0,21636,1711,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,0,0,0,18568,0,0,0,0,0,0,1830,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,5982,0,0,0,0,22003,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_B_tag_ACATGT,117220,6262,54035,0,167183,0,0,0,9629,0,0,0,0,0,0,0,0,0,0,0,0,0,55587,0,73650,0,0,14880,29168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,0,0,9109,0,0,0,24907,0,0,0,0,0,0,0,22975,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,0,0,2709,0,0,0,0,0,0,0,5943,5902,8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_B_tag_ACGACG,97949,130059,4089,2772,0,0,9039,2625,1272,0,51471,23665,0,0,0,2621,0,0,0,29615,0,0,0,0,0,5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17988,0,0,0,0,7832,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,0,0,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,930,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,0,0,0,873,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
